Unnamed: 0,Name,Origin,5_star,4_star,3_star,2_star,1_star
1,Elena Q.,"From Chicago, IL",5.0,0.0,0.0,0.0,2.0
1,Calin D.,"From Evanston, IL",109.0,167.0,63.0,9.0,7.0
1,Ciara D.,"From Atlanta, GA",58.0,53.0,27.0,13.0,1.0
1,Brittany R.,"From Las Vegas, NV",10.0,0.0,3.0,0.0,3.0
1,Jennifer G.,"From Las Vegas, NV",9.0,0.0,0.0,1.0,4.0
1,Tameka W.,"From North Chicago, IL",,,,,
1,Marco F.,"From Orland Park, IL",3.0,0.0,1.0,0.0,0.0
1,Ellie W.,"From San Francisco, CA",4.0,2.0,3.0,1.0,5.0
1,"Dave ""Let's Do Lunch"" K.","From Silicon Valley, CA",91.0,265.0,141.0,78.0,42.0
1,Jacklyn O.,"From Aurora, IL",6.0,0.0,0.0,0.0,1.0
1,S F.,"From Minong, WI",26.0,37.0,27.0,5.0,3.0
1,"Terese ""TC"" C.","From El Paso, TX",118.0,181.0,65.0,15.0,9.0
1,Jessica G.,"From Marina, CA",21.0,14.0,8.0,2.0,3.0
1,"Tawny ""Toons"" S.","From Chicago, IL",28.0,20.0,10.0,1.0,5.0
1,Dolores H.,"From Chicago, IL",25.0,0.0,0.0,2.0,1.0
1,K F.,"From Chicago, IL",,,,,
1,"Catherine ""Cat"" C.","From San Francisco, CA",42.0,45.0,39.0,23.0,17.0
1,Zoya H.,"From Aurora, IL",8.0,7.0,2.0,0.0,1.0
1,Lori J.,"From Chicago, IL",1.0,0.0,1.0,2.0,1.0
1,Michele T.,"From Chicago, IL",29.0,21.0,8.0,1.0,1.0
1,Katie T.,"From South Side, Chicago, IL",,,,,
1,Siew Y.,"From Chicago, IL",9.0,58.0,10.0,1.0,3.0
1,"Lauren ""fun and fabulous"" B.","From Chicago, IL",18.0,18.0,11.0,2.0,4.0
1,Janelle Y.,"From Schaumburg, IL",19.0,10.0,3.0,0.0,1.0
1,"Kelleigh ""The crazy cat lady"" M.","From Tampa, FL",398.0,288.0,208.0,41.0,15.0
1,john k.,"From Chicago, IL",50.0,8.0,1.0,1.0,2.0
1,Thomas V.,"From Chicago, IL",41.0,72.0,22.0,8.0,2.0
1,Andrea M.,"From Philadelphia, PA",72.0,182.0,32.0,16.0,9.0
1,"Jeffrey ""Jeff"" S.","From Weston, WI",15.0,14.0,10.0,8.0,6.0
1,Ange B.,"From Chicago, IL",9.0,3.0,0.0,0.0,3.0
1,John G.,"From Chicago, IL",82.0,244.0,66.0,3.0,2.0
1,Justine L.,"From New York, NY",24.0,2.0,1.0,0.0,0.0
1,Caileen D.,"From Chicago, IL",,,,,
1,Bailey G.,"From Tampa, FL",18.0,3.0,1.0,3.0,5.0
1,"Ali ""ALI"" C.","From Chicago, IL",302.0,228.0,154.0,56.0,35.0
1,"Victoria ""Vicky C"" C.","From Detroit, MI",12.0,2.0,1.0,2.0,1.0
1,"Jenny ""The Truth Teller"" J.","From Orland Park, IL",34.0,116.0,75.0,47.0,50.0
1,Mark B.,"From Oak Park, IL",25.0,3.0,1.0,1.0,0.0
1,Olga W.,"From Wheaton, IL",39.0,71.0,58.0,21.0,24.0
1,Jenny C.,"From Pomona, CA",29.0,38.0,29.0,11.0,13.0
1,Alice P.,"From Valley Stream, NY",21.0,39.0,15.0,11.0,14.0
1,Yuan C.,"From Chicago, IL",126.0,223.0,49.0,18.0,15.0
1,Alex M.,"From Chicago, IL",13.0,0.0,0.0,0.0,0.0
1,Meng Z.,"From Chicago, IL",,,,,
1,Krystal R.,"From Chicago, IL",2.0,3.0,0.0,1.0,1.0
1,David C.,"From Houston, TX",13.0,0.0,0.0,2.0,1.0
1,Patrick O.,"From Saint Clair Shores, MI",6.0,5.0,1.0,1.0,2.0
1,Zareda N.,"From New York, NY",59.0,20.0,2.0,0.0,1.0
1,Alyssa S.,"From Andalusia, IL",26.0,0.0,3.0,1.0,0.0
1,Tony M.,"From Westmont, IL",2.0,6.0,0.0,0.0,0.0
1,Elnaz A.,"From Chicago, IL",3.0,7.0,2.0,1.0,3.0
1,Julia B.,"From Arlington Heights, IL",58.0,15.0,18.0,7.0,1.0
1,Sandra L.,"From Marina del Rey, CA",214.0,159.0,59.0,21.0,7.0
1,Aleesa G.,"From Niles, IL",12.0,5.0,2.0,0.0,0.0
1,Ashley M.,"From Evanston, IL",7.0,1.0,0.0,0.0,1.0
1,Taylur H.,"From Whittier, CA",47.0,0.0,5.0,2.0,4.0
1,Irene R.,"From West Loop, Chicago, IL",2.0,0.0,0.0,0.0,3.0
1,Lily F.,"From Falls Church, VA",309.0,622.0,305.0,64.0,5.0
1,Jalissa G.,"From Indianapolis, IN",22.0,8.0,1.0,0.0,0.0
1,Xuan Y.,"From Oakland, CA",5.0,2.0,0.0,0.0,0.0
1,Daniel P.,"From West Town, Chicago, IL",,,,,
1,Erica O.,"From Chicago, IL",4.0,0.0,0.0,0.0,0.0
1,Tracy H.,"From Chicago, IL",49.0,28.0,12.0,9.0,4.0
1,Chad V.,"From Saratoga Springs, NY",58.0,63.0,43.0,15.0,3.0
1,Chai-Ling C.,"From Chicago, IL",13.0,12.0,2.0,2.0,1.0
1,Alan M.,"From Aurora, IL",2.0,4.0,4.0,1.0,0.0
1,John F.,"From Danbury, CT",,,,,
1,"Colleen ""Yummy"" W.","From Chicago, IL",7.0,21.0,3.0,1.0,0.0
1,Juliana C.,"From Chicago, IL",,,,,
1,Chris M.,"From Cincinnati, OH",,,,,
1,Deena R.,"From Grayslake, IL",24.0,55.0,33.0,10.0,11.0
1,Steve E.,"From Lake in the Hills, IL",5.0,2.0,1.0,6.0,2.0
1,"Ophelia ""O"" M.","From Milwaukee, WI",278.0,495.0,124.0,34.0,7.0
1,Stephen M.,"From Lake Forest, IL",148.0,175.0,68.0,24.0,8.0
1,Andrej S.,"From Hoffman Estates, IL",10.0,0.0,1.0,0.0,0.0
1,Elizabeth W.,"From Chicago, IL",27.0,0.0,0.0,0.0,1.0
1,Jessica Y.,"From Chicago, IL",52.0,17.0,13.0,2.0,3.0
1,Kamille S.,"From Chicago, IL",,,,,
1,Lily J.,"From Naperville, IL",2.0,3.0,0.0,0.0,0.0
1,Stephanie R.,"From Chicago, IL",,,,,
1,Dustin L.,"From Levittown, PA",8.0,0.0,1.0,0.0,0.0
1,Kavya T.,"From Fremont, CA",96.0,181.0,80.0,26.0,10.0
1,Linda L.,"From Chicago, IL",,,,,
1,Marissa S.,"From Harwood Heights, IL",0.0,0.0,0.0,2.0,2.0
1,Joey M.,"From Round Rock, TX",39.0,40.0,11.0,4.0,2.0
1,Krunal L.,"From Schaumburg, IL",,,,,
1,"Les ""Right  Man"" D.","From Chicago, IL",6.0,0.0,0.0,0.0,0.0
1,Zach F.,"From Chicago, IL",15.0,28.0,16.0,4.0,20.0
1,Pratik R.,"From Chicago, IL",6.0,2.0,0.0,0.0,0.0
1,Paolo N.,"From Homer Glen, IL",3.0,18.0,2.0,2.0,0.0
1,Belle R.,"From Chicago, IL",27.0,11.0,4.0,4.0,2.0
1,Christopher T.,"From Chicago, IL",23.0,5.0,0.0,0.0,1.0
1,Karah R.,"From Naples, FL",,,,,
1,Lawrence I.,"From Chicago, IL",,,,,
1,Andrea R.,"From Morris Plains, NJ",13.0,2.0,0.0,0.0,0.0
1,Misa T.,"From Chicago, IL",30.0,75.0,30.0,16.0,1.0
1,Lulu W.,"From Chicago, IL",35.0,45.0,18.0,7.0,0.0
1,Denise F.,"From Eau Claire, WI",47.0,18.0,4.0,3.0,1.0
1,"Kimberly ""Spicy K"" S.","From Chicago, IL",24.0,22.0,21.0,7.0,6.0
1,Nick P.,"From Cincinnati, OH",52.0,35.0,8.0,5.0,3.0
1,Ashley A.,"From Chicago, IL",10.0,0.0,0.0,2.0,4.0
1,Anahita K.,"From Champaign, IL",15.0,8.0,0.0,1.0,0.0
1,Jennifer C.,"From Chicago, IL",19.0,26.0,4.0,3.0,3.0
1,Jerry H.,"From New York, NY",63.0,126.0,72.0,10.0,1.0
1,kim b.,"From Chicago, IL",11.0,26.0,10.0,0.0,1.0
1,H L.,"From Bloomingdale, IL",0.0,4.0,1.0,1.0,2.0
1,Ada E.,"From Frankfort, IL",19.0,20.0,7.0,0.0,1.0
1,Nicole M.,"From Chicago, IL",,,,,
1,"Joseph ""Joe"" N.","From Atlanta, GA",118.0,34.0,5.0,3.0,1.0
1,Aymara L.,"From Miami, FL",69.0,46.0,9.0,6.0,1.0
1,Lacey H.,"From Wilton, IA",23.0,21.0,12.0,5.0,1.0
1,Kelsey M.,"From Ferndale, MI",,,,,
1,"Morgan ""MO"" O.","From East Lansing, MI",6.0,0.0,0.0,0.0,0.0
1,Sydney A.,"From Chicago, IL",58.0,61.0,11.0,4.0,0.0
1,Brian I.,"From Glenview, IL",21.0,9.0,1.0,0.0,3.0
1,Melanie B.,"From Chicago, IL",22.0,23.0,8.0,1.0,0.0
1,Kevin P.,"From Chicago, IL",7.0,2.0,2.0,4.0,2.0
1,Edward S.,"From Chicago, IL",8.0,5.0,2.0,1.0,0.0
1,Serayah M.,"From Tarzana, Los Angeles, CA",,,,,
1,Guy L.,"From Chicago, IL",4.0,10.0,7.0,5.0,18.0
1,Jenne E.,"From Ann Arbor, MI",67.0,80.0,29.0,13.0,12.0
1,Laura A.,"From West Loop, Chicago, IL",,,,,
1,Angela B.,"From Denver, CO",24.0,4.0,8.0,6.0,6.0
1,Jacqueline R.,"From Fullerton, CA",4.0,2.0,0.0,1.0,1.0
1,Elizabeth B.,"From Chicago, IL",5.0,0.0,0.0,0.0,1.0
1,Chris S.,"From West Loop, Chicago, IL",,,,,
1,Mike B.,"From Chicago, IL",0.0,2.0,1.0,1.0,4.0
1,Albert F.,"From Chicago, IL",,,,,
1,Renzie M.,"From Castleton, Indianapolis, IN",,,,,
1,Tony M.,"From Homewood, IL",27.0,5.0,1.0,4.0,2.0
1,Mackenzie K.,"From Weldon Spring, MO",8.0,1.0,1.0,4.0,6.0
1,Jessica D.,"From Chicago, IL",156.0,146.0,74.0,29.0,11.0
1,Ayesha N.,"From Los Angeles, CA",18.0,1.0,0.0,1.0,3.0
1,Sara K.,"From New Orleans, LA",4.0,6.0,1.0,1.0,0.0
1,Ting L.,"From Chicago, IL",11.0,9.0,2.0,0.0,1.0
1,Danielle M.,"From San Diego, CA",25.0,3.0,2.0,2.0,3.0
1,"Kay ""Kay"" S.","From Chicago, IL",,,,,
1,Holly L.,"From Aurora, IL",4.0,0.0,0.0,0.0,5.0
1,Heather C.,"From Near West Side, Chicago, IL",5.0,0.0,1.0,0.0,1.0
1,"Natalie ""Ricco"" D.","From Chicago, IL",150.0,146.0,52.0,17.0,7.0
1,Cynthia C.,"From Mesa, AZ",12.0,13.0,5.0,1.0,2.0
1,Blaze B.,"From Chicago, IL",8.0,0.0,0.0,0.0,2.0
1,Meera D.,"From Santa Monica, CA",,,,,
1,Sammi J.,"From Chicago, IL",16.0,4.0,2.0,0.0,5.0
1,Kimberly B.,"From Chicago, IL",3.0,3.0,1.0,0.0,0.0
1,Liz M.,"From Chicago, IL",97.0,60.0,28.0,21.0,13.0
1,Grace C.,"From Chicago, IL",21.0,18.0,2.0,3.0,5.0
1,Holly S.,"From Chicago, IL",59.0,23.0,2.0,2.0,0.0
1,Jacob G.,"From Chicago, IL",121.0,231.0,70.0,11.0,10.0
1,Gerry S.,"From Chicago, IL",,,,,
1,Megan T.,"From Chicago, IL",42.0,27.0,27.0,13.0,5.0
1,W D.,"From Chicago, IL",26.0,7.0,4.0,1.0,4.0
1,"Jeremy ""2 Scoops"" G.","From Ann Arbor, MI",2.0,1.0,2.0,0.0,1.0
1,Karrie S.,"From Haslett, Haslett, MI",,,,,
1,Jaclyn S.,"From Chicago, IL",3.0,2.0,1.0,1.0,0.0
1,Samantha R.,"From Chicago, IL",9.0,6.0,5.0,2.0,4.0
1,Wen F.,"From Grayslake, IL",42.0,60.0,38.0,11.0,15.0
1,Jill C.,"From Chicago, IL",4.0,0.0,0.0,0.0,1.0
1,"Brittany ""Tiff"" J.","From Chicago, IL",40.0,25.0,25.0,15.0,3.0
1,Alyssa G.,"From Chicago, IL",7.0,1.0,0.0,0.0,3.0
1,Anjum G.,"From Skokie, IL",3.0,1.0,1.0,0.0,0.0
1,Gabrielle W.,"From Houston, TX",12.0,16.0,3.0,1.0,0.0
1,Heather P.,"From Chicago, IL",52.0,22.0,6.0,1.0,0.0
1,"Crystal ""There Can Be Only 1...Favorite Food"" C.","From Chicago, IL",11.0,19.0,18.0,14.0,10.0
1,Mey S.,"From Oakland, CA",36.0,24.0,2.0,1.0,9.0
1,Nitsa C.,"From Campton Hills, IL",,,,,
1,Bebe C.,"From West Town, Chicago, IL",2.0,5.0,1.0,1.0,1.0
1,Kimberly B.,"From Novi, MI",11.0,5.0,3.0,2.0,1.0
1,Erin C.,"From Chicago, IL",28.0,26.0,10.0,2.0,1.0
1,Melanie V.,"From Chicago, IL",19.0,2.0,2.0,2.0,6.0
1,Alex D.,"From West Loop, Chicago, IL",,,,,
1,Valerie D.,"From Raleigh, NC",,,,,
1,Emilie M.,"From Chicago, IL",,,,,
1,Camille H.,"From Chicago, IL",45.0,26.0,4.0,1.0,0.0
1,John B.,"From Montgomery, IL",3.0,1.0,0.0,0.0,0.0
1,John B.,"From Wichita, KS",,,,,
1,Mayra G.,"From Chicago, IL",75.0,7.0,10.0,1.0,20.0
1,Viktoriya B.,"From Chicago, IL",8.0,3.0,0.0,0.0,0.0
1,"K ""ChiFoodies"" C.","From Chicago, IL",,,,,
1,Mary E.,"From Chicago, IL",,,,,
1,"Llewelyn ""The Dining Doves"" M.","From Chicago, IL",,,,,
1,Jacqueline B.,"From Aurora, IL",262.0,255.0,104.0,17.0,1.0
1,D S.,"From Chicago, IL",3.0,1.0,0.0,1.0,1.0
1,David B.,"From Chicago, IL",3.0,0.0,0.0,0.0,1.0
1,Rebecca C.,"From Naperville, IL",42.0,91.0,30.0,19.0,11.0
1,"Heidi ""Super Awesome Chilean Person"" G.","From Hopkins, MN",34.0,23.0,7.0,11.0,29.0
1,Tanja K.,"From Grain Valley, MO",,,,,
1,Loreina R.,"From Milpitas, CA",21.0,1.0,3.0,2.0,0.0
1,Robert E.,"From Chicago, IL",,,,,
1,Chris L.,"From Chicago, IL",2.0,1.0,1.0,1.0,0.0
1,Samantha L.,"From Chicago, IL",6.0,4.0,1.0,1.0,1.0
1,Gabriel M.,"From Chicago, IL",,,,,
1,Sarah M.,"From Winnetka, IL",,,,,
1,Patrick D.,"From Chicago, IL",67.0,70.0,35.0,16.0,19.0
1,Megan C.,"From Chicago, IL",375.0,26.0,9.0,1.0,0.0
1,Chelsea A.,"From Cincinnati, OH",31.0,32.0,18.0,3.0,3.0
1,Drew G.,"From Cherry Creek, Denver, CO",,,,,
1,Dan H.,"From Alsip, IL",,,,,
1,Sherry K.,"From Pompano Beach, FL",3.0,0.0,0.0,0.0,1.0
1,Kelsea D.,"From Chicago, IL",89.0,31.0,23.0,7.0,5.0
1,Will J.,"From Miami, FL",71.0,31.0,17.0,14.0,1.0
1,Tomas R.,"From New Orleans, LA",422.0,394.0,67.0,10.0,9.0
1,Lance D.,"From Pittsburgh, PA",10.0,9.0,5.0,0.0,2.0
1,"Adam ""Follow @YelpKC"" S.","From Kansas City, MO",477.0,488.0,174.0,90.0,20.0
1,Tony M.,"From Chicago, IL",55.0,71.0,21.0,0.0,0.0
1,Kaaron J.,"From Chicago, IL",6.0,3.0,1.0,0.0,1.0
1,"Kara ""Not 'Car-ah', Kiera, Carol, Karen, or Carl."" D.","From Twin Cities, MN",369.0,372.0,73.0,39.0,14.0
1,"Sheila ""Can't Resist 'Em Doughnuts!"" K.","From Hercules, CA",98.0,315.0,200.0,32.0,10.0
1,"Helen ""Insatiable"" S.","From Cleveland, OH",93.0,202.0,78.0,13.0,1.0
1,Ari B.,"From Chicago, IL",4.0,2.0,7.0,4.0,0.0
1,Sarah E.,"From Chicago, IL",,,,,
1,Kristen C.,"From Chicago, IL",322.0,327.0,118.0,53.0,26.0
1,Jason B.,"From Los Angeles, CA",4.0,4.0,1.0,2.0,2.0
1,Fatemeh F.,"From Skokie, IL",12.0,4.0,0.0,3.0,0.0
1,K M.,"From Chicago, IL",6.0,1.0,1.0,1.0,0.0
1,"Angela ""Tour Guide"" S.","From Highland Park, IL",372.0,513.0,141.0,22.0,7.0
1,Michael B.,"From Houston, TX",,,,,
1,"Nancy ""G2kool"" Y.","From Chicago, IL",10.0,3.0,1.0,7.0,8.0
1,Shirley T.,"From Long Island, NY",36.0,87.0,15.0,2.0,1.0
1,"Anna ""Anna Banana"" K.","From Lincoln Park, Chicago, IL",314.0,155.0,23.0,3.0,0.0
1,Leonard G.,"From Carbondale, IL",,,,,
1,"Andrea ""AJ"" J.","From Dallas, TX",147.0,152.0,72.0,40.0,8.0
1,Sarah K.,"From Villa Park, IL",62.0,40.0,4.0,1.0,0.0
1,Margaret W.,"From West Chicago, IL",10.0,2.0,0.0,0.0,2.0
1,Allaina R.,"From Chicago, IL",27.0,1.0,0.0,0.0,1.0
1,Erin G.,"From Chicago, IL",,,,,
1,Chelsea B.,"From Comstock Park, MI",,,,,
1,Lauren R.,"From Manhattan, NY",,,,,
1,"Alexis ""Kefira"" F.","From Chicago, IL",6.0,1.0,0.0,1.0,4.0
1,Jamie V.,"From Chicago, IL",,,,,
1,Reem S.,"From Oak Lawn, IL",5.0,0.0,0.0,0.0,0.0
1,Kristin S.,"From Chicago, IL",7.0,16.0,2.0,0.0,1.0
1,Liza F.,"From Chicago, IL",43.0,33.0,20.0,13.0,3.0
1,Brad S.,"From Orange, CA",,,,,
1,Liliana M.,"From Austin, TX",32.0,26.0,25.0,5.0,7.0
1,Kristen D.,"From Olathe, KS",1.0,2.0,0.0,2.0,0.0
1,Liza H.,"From San Francisco, CA",117.0,27.0,14.0,1.0,1.0
1,Sara S.,"From Clarkston, MI",37.0,6.0,1.0,2.0,1.0
1,"Chris ""L.D."" D.","From Chicago, IL",35.0,100.0,20.0,7.0,7.0
1,Donald D.,"From Hammond, IN",,,,,
1,Alex A.,"From Chicago, IL",3.0,0.0,1.0,0.0,2.0
1,Kelsey H.,"From Indianapolis, IN",97.0,39.0,12.0,3.0,5.0
1,Sophia L.,"From San Francisco, CA",146.0,64.0,23.0,10.0,1.0
1,Minaz C.,"From Houston, TX",78.0,90.0,45.0,23.0,2.0
1,Yasmine T.,"From Chicago, IL",1.0,0.0,1.0,0.0,4.0
1,Brittany C.,"From Valparaiso, IN",13.0,3.0,1.0,2.0,4.0
1,Ricky T.,"From Skokie, IL",4.0,0.0,0.0,0.0,2.0
1,J D.,"From Chicago, IL",7.0,0.0,1.0,0.0,2.0
1,Hannah K.,"From Chicago, IL",,,,,
1,Nicole J.,"From Austin, TX",65.0,50.0,22.0,7.0,6.0
1,John A.,"From Wood Dale, IL",6.0,5.0,3.0,2.0,0.0
1,Michael D.,"From Olney, MD",,,,,
1,Ezgi I.,"From Chicago, IL",30.0,29.0,20.0,8.0,0.0
1,Josh B.,"From South Lake Tahoe, CA",,,,,
1,Diana S.,"From Northbrook, IL",53.0,21.0,11.0,14.0,8.0
1,Jada C.,"From Tempe, AZ",12.0,6.0,1.0,3.0,1.0
1,Wendy S.,"From Chicago, IL",,,,,
1,Ryan R.,"From Near West Side, Chicago, IL",,,,,
1,Alexandra B.,"From Chicago, IL",10.0,2.0,3.0,1.0,0.0
1,Mike D.,"From North Center, Chicago, IL",7.0,0.0,0.0,0.0,0.0
1,Kelsey K.,"From Indianapolis, IN",10.0,0.0,0.0,0.0,0.0
1,Christian R.,"From DePaul, Chicago, IL",,,,,
1,Ankeen T.,"From Los Angeles, CA",7.0,0.0,0.0,0.0,0.0
1,Sara S.,"From Cincinnati, OH",21.0,41.0,32.0,4.0,0.0
1,"Nicholas ""Snoop"" M.","From Chicago, IL",53.0,198.0,134.0,21.0,8.0
1,Anthony J.,"From Powder Springs, GA",,,,,
1,Christina P.,"From Near West Side, Chicago, IL",,,,,
1,Mark H.,"From Ocean View, Norfolk, VA",,,,,
1,Steve B.,"From Chicago, IL",8.0,0.0,0.0,0.0,1.0
1,Marielle J.,"From Manhattan, New York, NY",,,,,
1,Cora L.,"From Seattle, WA",266.0,164.0,56.0,14.0,19.0
1,Jay S.,"From Chicago, IL",5.0,0.0,0.0,0.0,0.0
1,Keyla N.,"From Lyons, IL",7.0,0.0,0.0,0.0,0.0
1,Gino R.,"From Chicago, IL",2.0,2.0,0.0,0.0,0.0
1,Gabrielle G.,"From South Bend, IN",5.0,0.0,0.0,3.0,1.0
1,"Mary Rose ""MRZ_Chicago"" Z.","From Chicago, IL",12.0,1.0,0.0,0.0,0.0
1,Chas T.,"From Naperville, IL",3.0,0.0,0.0,2.0,3.0
1,Caitlin C.,"From Madison, WI",6.0,0.0,0.0,0.0,0.0
1,Sunil P.,"From Chicago, IL",4.0,4.0,3.0,1.0,1.0
1,"Ron ""The Gamer"" W.","From Indianapolis, IN",137.0,153.0,115.0,60.0,14.0
1,Samantha R.,"From Lake View, Chicago, IL",,,,,
1,Peter B.,"From Middlesex, MA",8.0,13.0,1.0,0.0,1.0
1,"Michael ""Mikey SBF"" H.","From Lafayette, CA",20.0,23.0,2.0,2.0,8.0
1,Andrew S.,"From Denver, CO",,,,,
1,Stacy W.,"From Manhattan, NY",10.0,2.0,0.0,0.0,0.0
1,Sandra F.,"From Chicago, IL",,,,,
1,"PJ ""Balancing East & West"" R.","From Irvine, CA",38.0,93.0,36.0,3.0,5.0
1,erin z.,"From Chicago, IL",9.0,1.0,3.0,0.0,2.0
1,Susie D.,"From Munster, IN",6.0,1.0,0.0,1.0,2.0
1,Val S.,"From Chicago, IL",53.0,22.0,4.0,3.0,0.0
1,Zo A.,"From Chicago, IL",9.0,20.0,11.0,6.0,3.0
1,Jayne M.,"From Alsip, IL",8.0,0.0,0.0,0.0,0.0
1,Oz K.,"From Fairfax, VA",5.0,0.0,0.0,1.0,4.0
1,Young M.,"From Toledo, OH",6.0,2.0,2.0,2.0,4.0
1,Yeonhwa S.,"From Hayward, CA",176.0,90.0,48.0,13.0,13.0
1,Tom V.,"From Pleasant Prairie, WI",27.0,1.0,0.0,1.0,1.0
1,Meredith V.,"From Chicago, IL",6.0,0.0,0.0,0.0,0.0
1,Sandy S.,"From Bensenville, IL",7.0,0.0,0.0,1.0,2.0
1,Samy C.,"From Mountain View, CA",83.0,68.0,22.0,14.0,14.0
1,Taylor B.,"From East Dundee, IL",,,,,
1,Dianna R.,"From Chicago, IL",22.0,7.0,2.0,4.0,4.0
1,Chelsea P.,"From Chicago, IL",14.0,0.0,1.0,0.0,0.0
1,Abby B.,"From Chicago, IL",125.0,60.0,29.0,11.0,14.0
1,Nick T.,"From Monroeville, PA",37.0,44.0,14.0,14.0,5.0
1,Jillian J.,"From Chicago, IL",2.0,0.0,0.0,1.0,1.0
1,Cameron S.,"From Washington, DC",242.0,173.0,38.0,12.0,11.0
1,Jordan H.,"From Indianapolis, IN",13.0,3.0,1.0,1.0,3.0
1,Steve M.,"From Near West Side, Chicago, IL",,,,,
1,Noah E.,"From Chicago, IL",61.0,64.0,50.0,14.0,24.0
1,Liv A.,"From Bloomfield Hills, MI",6.0,1.0,1.0,4.0,2.0
1,Madeleine D.,"From East Lansing, MI",,,,,
1,Jill Z.,"From Chicago, IL",15.0,8.0,3.0,1.0,0.0
1,Lisa R.,"From Harvey, LA",3.0,1.0,0.0,0.0,0.0
1,Briana P.,"From Chicago, IL",9.0,2.0,1.0,1.0,0.0
1,Andrew K.,"From Chicago, IL",5.0,0.0,0.0,0.0,0.0
1,Katheryn S.,"From Glenview, IL",14.0,8.0,0.0,4.0,3.0
1,Alisa J.,"From Hyde Park, MA",7.0,15.0,4.0,8.0,7.0
1,Sucha C.,"From Burbank, IL",8.0,7.0,3.0,1.0,1.0
1,Claire T.,"From Indianapolis, IN",,,,,
1,Erik Y.,"From Chicago, IL",74.0,102.0,32.0,15.0,18.0
1,Maria G.,"From Little Falls, NJ",18.0,7.0,4.0,1.0,1.0
1,Zeyna H.,"From Orland Park, IL",5.0,1.0,0.0,0.0,2.0
1,tathagata d.,"From Chicago, IL",3.0,7.0,1.0,0.0,2.0
1,"Glorimar ""GQ"" S.","From Memphis, TN",47.0,38.0,32.0,19.0,10.0
1,"Rozalynn ""ROZ"" B.","From Bellwood, IL",139.0,322.0,237.0,72.0,82.0
1,Alexa H.,"From Saint Louis, MO",29.0,26.0,6.0,0.0,0.0
1,Kate J.,"From Chicago, IL",182.0,145.0,10.0,0.0,0.0
1,Brey R.,"From Chicago, IL",39.0,98.0,46.0,36.0,12.0
1,Sean R.,"From Strathcona, Hamilton, Canada",5.0,3.0,2.0,0.0,0.0
1,Jacob M.,"From Chicago, IL",13.0,0.0,0.0,0.0,2.0
1,Catherine T.,"From Chicago, IL",50.0,17.0,8.0,8.0,3.0
1,Stephanie C.,"From Chicago, IL",7.0,1.0,0.0,1.0,0.0
1,Philip S.,"From Long Beach, CA",4.0,0.0,0.0,0.0,0.0
1,Sean S.,"From Chicago, IL",10.0,79.0,56.0,18.0,6.0
1,"Natasha ""Natty"" P.","From Carol Stream, IL",175.0,28.0,16.0,3.0,22.0
1,Marc B.,"From Evergreen Park, IL",35.0,17.0,6.0,3.0,13.0
1,Mark T.,"From Denver, CO",28.0,7.0,1.0,3.0,6.0
1,Erin L.,"From Manhattan, New York, NY",17.0,24.0,14.0,6.0,7.0
1,Julia D.,"From Zeeland, MI",,,,,
1,Annie Z.,"From Charlotte, NC",8.0,2.0,1.0,4.0,4.0
1,Jason B.,"From Chicago, IL",14.0,7.0,0.0,0.0,0.0
1,"Aimee ""Big Ball of Crazy Love"" M.","From Chicago, IL",375.0,691.0,186.0,56.0,15.0
1,Aurelija W.,"From Rockton, IL",6.0,0.0,2.0,2.0,2.0
1,"Christopher ""chrisshon"" S.","From Los Angeles, CA",74.0,76.0,33.0,13.0,13.0
1,Barbara M.,"From Chicago, IL",106.0,41.0,5.0,15.0,8.0
1,Jackie C.,"From Dallas, TX",246.0,232.0,99.0,16.0,12.0
1,Jazmin F.,"From West Loop, Chicago, IL",,,,,
1,Zara B.,"From Somers, NY",,,,,
1,Paula D.,"From Chicago, IL",43.0,4.0,1.0,1.0,1.0
1,Sergio O.,"From South Side, Chicago, IL",,,,,
1,Vidhya V.,"From Chicago, IL",,,,,
1,Lyndsay A.,"From Pittsburgh, PA",98.0,88.0,43.0,4.0,1.0
1,Kendra J.,"From Berwyn, IL",10.0,5.0,1.0,0.0,1.0
1,Jessica C.,"From San Francisco, CA",5.0,0.0,0.0,0.0,1.0
1,Kate S.,"From Carmel, IN",35.0,7.0,12.0,12.0,13.0
1,Karmen R.,"From Chicago, IL",4.0,3.0,5.0,5.0,1.0
1,Valery L.,"From Chicago, IL",40.0,8.0,5.0,1.0,2.0
1,D. S.,"From Chicago, IL",8.0,74.0,45.0,12.0,3.0
1,Colleen D.,"From Chicago, IL",6.0,3.0,6.0,1.0,4.0
1,Philip M.,"From Chicago, IL",27.0,8.0,0.0,0.0,8.0
1,"Andrew ""Adventurer Investor"" S.","From Milwaukee, WI",13.0,15.0,12.0,7.0,2.0
1,Christy M.,"From Boston, MA",99.0,34.0,5.0,3.0,5.0
1,Leisha M.,"From Reading, MA",19.0,7.0,1.0,1.0,0.0
1,Melanie S.,"From Willowick, OH",16.0,11.0,3.0,3.0,6.0
1,A -.,"From Independence, KS",26.0,10.0,10.0,8.0,6.0
1,Sadie D.,"From Santa Monica, CA",7.0,1.0,2.0,1.0,2.0
1,Tian T.,"From Chicago, IL",,,,,
1,Jess G.,"From Chicago, IL",62.0,32.0,14.0,6.0,2.0
1,Chotika K.,"From Chicago, IL",,,,,
